SEQ,SCCNT_YM,ORIGIN_SN_ID,KWRD_NM,SRCHWRD_NM,SCCNT,ORIGIN_TY
333410,Apr-22,KC498PP19N003539,제주곶자왈도립공원,제주곶자왈도립공원,26450,관광명소
332550,Apr-22,CULTURE_001188,오죽헌,오죽헌,26240,관광명소
333020,Apr-22,KC498PP19N008121,율동공원,율동공원,26220,관광명소
334333,Apr-22,KC498PP19N007861,한라산국립공원,한라산국립공원,25790,관광명소
329277,Apr-22,KC495PP19N026079,김녕해수욕장,김녕해수욕장,25660,관광명소
331270,Apr-22,KC498PP19N006938,상동호수공원,상동호수공원,25450,관광명소
331681,Apr-22,SAN_0445,소백산,소백산,25210,관광명소
332945,Apr-22,SAN_0568,월악산,월악산,25190,관광명소
329902,Apr-22,KC498PP19N007261,도산공원,도산공원,25020,관광명소
331710,Apr-22,KC495PP19N026055,속초해수욕장,속초해수욕장,24440,관광명소
329116,Apr-22,KC495PP19N022610,군위삼국유사테마파크,군위삼국유사테마파크,24340,관광명소
328767,Apr-22,KC498PP19N003344,경주버드파크,경주버드파크,24010,관광명소
331826,Apr-22,SAN_0455,수리산,수리산,23620,관광명소
328766,Apr-22,CULTURE_001210,경주문무대왕릉,경주문무대왕릉,23410,관광명소
329216,Apr-22,SAN_0110,금오산,금오산,23370,관광명소
333562,Apr-22,KC498PP19N006427,중외공원,중외공원,23280,관광명소
332337,Apr-22,KC498PP19N008144,여의도공원,여의도공원,22830,관광명소
330054,Apr-22,KC498PP19N008132,두류공원,두류공원,22740,관광명소
329200,Apr-22,SAN_0105,금산,금산,22680,관광명소
333832,Apr-22,SAN_0687,청량산,청량산,22280,관광명소
331902,Apr-22,CULTURE_001237,숭례문,숭례문,22250,관광명소
334035,Apr-22,SAN_0708,태백산,태백산,21960,관광명소
329590,Apr-22,KC495PP19N026146,다대포해수욕장,다대포해수욕장,21630,관광명소
331793,Apr-22,KC498PP19N004307,송해공원,송해공원,21540,관광명소
330397,Apr-22,KC495PP19N026093,몽산포해수욕장,몽산포해수욕장,21480,관광명소
328999,Apr-22,KC495PP19N022625,괴산자연드림파크,괴산자연드림파크,21440,관광명소
332956,Apr-22,SAN_0570,월출산,월출산,21290,관광명소
330807,Apr-22,SAN_0318,변산,변산,21240,관광명소
330927,Apr-22,KC495PP19N001193,부곡하와이,부곡하와이,21220,관광명소
333949,Apr-22,SAN_0696,치악산,치악산,20880,관광명소
330221,Apr-22,KC498PP19N007271,만석공원,만석공원,20650,관광명소
333322,Apr-22,KC495PP19N023370,잭슨나인스,잭슨나인스,20420,관광명소
328537,Apr-22,KC495PP19N033545,가야랜드,가야랜드,20390,관광명소
331516,Apr-22,CULTURE_001322,선릉,선릉,20190,관광명소
334515,Apr-22,KC498PP19N006701,호수공원,호수공원,20140,관광명소
330435,Apr-22,KC495PP19N026069,무창포해수욕장,무창포해수욕장,20060,관광명소
333366,Apr-22,CULTURE_001199,정릉,정릉,20050,관광명소
332149,Apr-22,KC495PP19N026214,안목해변,안목해변,20050,관광명소
333733,Apr-22,SAN_0665,천마산,천마산,19560,관광명소
328613,Apr-22,SAN_0023,감악산,감악산,19550,관광명소
333111,Apr-22,KC498PP19N008143,이촌한강공원,이촌한강공원,19380,관광명소
329158,Apr-22,SAN_0096,금강산,금강산,19200,관광명소
330425,Apr-22,KC495PP19N020496,무안황토갯벌랜드,무안황토갯벌랜드,19150,관광명소
329105,Apr-22,KC495PP19N013856,국립생태원,국립생태원,19070,관광명소
329837,Apr-22,SAN_0179,덕유산,덕유산,18900,관광명소
332722,Apr-22,KC495PP19N023354,용소계곡,용소계곡,18790,관광명소
334258,Apr-22,KC495PP19N033802,하니랜드,하니랜드,18680,관광명소
332466,Apr-22,SAN_0509,영취산,영취산,18240,관광명소
332159,Apr-22,KC498PP19N008161,안산호수공원,안산호수공원,18240,관광명소
330219,Apr-22,KC495PP19N026071,만리포해수욕장,만리포해수욕장,18080,관광명소
328538,Apr-22,SAN_0009,가야산,가야산,18020,관광명소
332169,Apr-22,KC495PP19N033707,안양예술공원,안양예술공원,17980,관광명소
328965,Apr-22,KC495PP19N026060,광안리해수욕장,광안리해수욕장,17860,관광명소
330157,Apr-22,SAN_0207,마니산,마니산,17850,관광명소
329762,Apr-22,KC498PP19N001663,대저생태공원,대저생태공원,17810,관광명소
333830,Apr-22,KC498PP19N004571,청라호수공원,청라호수공원,17790,관광명소
329144,Apr-22,KC498PP19N007025,그린랜드,그린랜드,17760,관광명소
333865,Apr-22,KC495PP19N020340,청주랜드,청주랜드,17700,관광명소
331665,Apr-22,SAN_0442,소래산,소래산,17570,관광명소
331955,Apr-22,KC498PP19N005935,시흥웨이브파크(2020년6월예정),시흥웨이브파크,17250,관광명소
328895,Apr-22,KC495PP19N033840,공룡테마파크,공룡테마파크,17240,관광명소
328726,Apr-22,SAN_0035,검단산,검단산,17230,관광명소
334336,Apr-22,KC498PP19N003113,한림공원,한림공원,17060,관광명소
334664,Apr-22,KC498PP19N007831,효창공원,효창공원,17050,관광명소
333135,Apr-22,KC498PP19N008192,인천가족공원,인천가족공원,16930,관광명소
333488,Apr-22,SAN_0638,주왕산,주왕산,16930,관광명소
331640,Apr-22,KC498PP19N001099,센트럴파크,센트럴파크,16850,관광명소
331691,Apr-22,SAN_0447,소요산,소요산,16760,관광명소
331835,Apr-22,KC498PP19N001221,수변공원,수변공원,16730,관광명소
334279,Apr-22,KC495PP19N016123,하이원추추파크,하이원추추파크,16600,관광명소
328849,Apr-22,KC498PP19N007781,고양어울림누리,고양어울림누리,16430,관광명소
332917,Apr-22,KC498PP19N008380,월곡역사공원,월곡역사공원,16430,관광명소
329374,Apr-22,KC498PP19N007872,난지한강공원,난지한강공원,16410,관광명소
332880,Apr-22,KC495PP19N015060,원마운트,원마운트,16020,관광명소
329982,Apr-22,KC495PP19N026288,동막해수욕장,동막해수욕장,15970,관광명소
334579,Apr-22,SAN_0748,화왕산,화왕산,15850,관광명소
333954,Apr-22,SAN_0697,칠갑산,칠갑산,15690,관광명소
330078,Apr-22,SAN_0201,두타산,두타산,15630,관광명소
332699,Apr-22,SAN_0543,용마산,용마산,15630,관광명소
328780,Apr-22,CULTURE_001246,경희궁,경희궁,15560,관광명소
330939,Apr-22,KC495PP19N000608,부산어린이대공원,부산어린이대공원,15410,관광명소
332494,Apr-22,SAN_0512,오대산,오대산,15410,관광명소
331420,Apr-22,KC498PP19N000304,서서울호수공원,서서울호수공원,15400,관광명소
332704,Apr-22,SAN_0544,용문산,용문산,15350,관광명소
330795,Apr-22,KC495PP19N001503,베어트리파크,베어트리파크,15160,관광명소
329471,Apr-22,SAN_0135,내장산,내장산,15020,관광명소
334188,Apr-22,KC495PP19N026112,표선해수욕장,표선해수욕장,14940,관광명소
333678,Apr-22,KC498PP19N007975,진해해양공원,진해해양공원,14770,관광명소
334621,Apr-22,KC498PP19N008468,황매산군립공원,황매산군립공원,14690,관광명소
334256,Apr-22,KC498PP19N003365,하늘정원,하늘정원,14660,관광명소
331124,Apr-22,SAN_0385,사패산,사패산,14630,관광명소
332188,Apr-22,KC495PP19N020064,알파카월드,알파카월드,14490,관광명소
333736,Apr-22,CULTURE_001223,천마총,천마총,14320,관광명소
330736,Apr-22,SAN_0295,백운산,백운산,14100,관광명소
330818,Apr-22,KC495PP19N020192,별빛정원우주,별빛정원우주,13880,관광명소
332068,Apr-22,KC495PP19N026116,십리포해수욕장,십리포해수욕장,13840,관광명소
334131,Apr-22,KC498PP19N003364,팔당물안개공원,팔당물안개공원,13630,관광명소
329060,Apr-22,KC495PP19N020084,구미에코랜드,구미에코랜드,13440,관광명소
333918,Apr-22,SAN_0694,축령산,축령산,13300,관광명소
332651,Apr-22,KC495PP19N026220,왕산해수욕장,왕산해수욕장,13220,관광명소
332832,Apr-22,KC498PP19N001687,운정호수공원,운정호수공원,13130,관광명소
333204,Apr-22,KC498PP19N006846,자연농원,자연농원,13130,관광명소
331837,Apr-22,KC498PP19N007405,수봉공원,수봉공원,13070,관광명소
330646,Apr-22,KC495PP19N015692,방아머리해수욕장,방아머리해수욕장,12810,관광명소
330501,Apr-22,KC498PP19N003573,물의정원,물의정원,12780,관광명소
331560,Apr-22,KC498PP19N007864,설악산국립공원,설악산국립공원,12770,관광명소
330988,Apr-22,KC498PP19N008163,분당중앙공원,분당중앙공원,12700,관광명소
332266,Apr-22,KC498PP19N006766,양화한강공원,양화한강공원,12700,관광명소
332109,Apr-22,KC495PP19N026216,아야진해수욕장,아야진해수욕장,12690,관광명소
332203,Apr-22,KC498PP19N006156,애기봉평화생태공원(2019년12월예정),애기봉평화생태공원,12650,관광명소
334139,Apr-22,SAN_0723,팔봉산,팔봉산,12620,관광명소
333413,Apr-22,KC495PP19N020296,제주불빛정원,제주불빛정원,12600,관광명소
334556,Apr-22,KC498PP19N001521,화명생태공원,화명생태공원,12580,관광명소
334445,Apr-22,KC495PP19N026061,해운대해수욕장,해운대해수욕장,12570,관광명소
330212,Apr-22,KC498PP19N001535,만남의광장,만남의광장,12410,관광명소
332822,Apr-22,SAN_0557,운악산,운악산,12310,관광명소
333489,Apr-22,KC498PP19N007857,주왕산국립공원,주왕산국립공원,12180,관광명소
329608,Apr-22,KC498PP19N003572,다산생태공원,다산생태공원,11960,관광명소
329807,Apr-22,KC495PP19N000792,더마파크,더마파크,11750,관광명소
330370,Apr-22,SAN_0244,모악산,모악산,11750,관광명소
332931,Apr-22,KC498PP19N008399,월미공원,월미공원,11620,관광명소
332262,Apr-22,KC498PP19N003421,양평쉬자파크,양평쉬자파크,11550,관광명소
329446,Apr-22,SAN_0132,남해금산,남해금산,11520,관광명소
333541,Apr-22,KC495PP19N026066,중문색달해수욕장,중문색달해수욕장,11510,관광명소
331127,Apr-22,SAN_0387,산굼부리,산굼부리,11480,관광명소
334678,Apr-22,KC495PP19N000625,휘닉스블루캐니언,휘닉스블루캐니언,11440,관광명소
334240,Apr-22,KC495PP19N026063,하나개해수욕장,하나개해수욕장,11360,관광명소
329268,Apr-22,KC498PP19N008056,기흥호수공원,기흥호수공원,11350,관광명소
330916,Apr-22,SAN_0346,봉화산,봉화산,11200,관광명소
333919,Apr-22,KC495PP19N026110,춘장대해수욕장,춘장대해수욕장,11180,관광명소
333374,Apr-22,KC495PP19N032642,정방폭포,정방폭포,11130,관광명소
334561,Apr-22,KC498PP19N003628,화산체육공원,화산체육공원,11130,관광명소
329229,Apr-22,SAN_0116,금정산,금정산,11070,관광명소
333660,Apr-22,KC495PP19N033773,진위천유원지,진위천유원지,11040,관광명소
331651,Apr-22,SAN_0441,소금산,소금산,10930,관광명소
330297,Apr-22,KC498PP19N008027,맥도생태공원,맥도생태공원,10860,관광명소
333408,Apr-22,KC498PP19N006612,제주4.3평화공원,제주4.3평화공원,10830,관광명소
333961,Apr-22,SAN_0698,칠보산,칠보산,10810,관광명소
332551,Apr-22,KC498PP19N006681,오창호수공원,오창호수공원,10630,관광명소
328899,Apr-22,CULTURE_001414,공산성,공산성,10590,관광명소
328953,Apr-22,KC498PP19N008178,광나루한강공원,광나루한강공원,10570,관광명소
333409,Apr-22,KC495PP19N026025,제주공룡랜드,제주공룡랜드,10460,관광명소
332055,Apr-22,KC495PP19N014561,실미도유원지,실미도유원지,10460,관광명소
329183,Apr-22,SAN_0101,금당산,금당산,10450,관광명소
334616,Apr-22,SAN_0753,황령산,황령산,10380,관광명소
333877,Apr-22,KC495PP19N026245,청포대해수욕장,청포대해수욕장,10280,관광명소
332518,Apr-22,SAN_0515,오봉산,오봉산,10240,관광명소
329651,Apr-22,KC498PP19N008120,달성공원,달성공원,10220,관광명소
331763,Apr-22,KC498PP19N003811,송상현광장,송상현광장,10120,관광명소
332709,Apr-22,SAN_0545,용봉산,용봉산,10010,관광명소
329399,Apr-22,KC498PP19N000500,남산공원,남산공원,9930,관광명소
331379,Apr-22,KC498PP19N001172,생태공원,생태공원,9870,관광명소
330482,Apr-22,KC495PP19N020260,문화비축기지,문화비축기지,9800,관광명소
330429,Apr-22,KC495PP19N025291,무주반디랜드,무주반디랜드,9760,관광명소
332989,Apr-22,SAN_0572,유명산,유명산,9750,관광명소
332013,Apr-22,KC498PP19N002357,신안튤립공원,신안튤립공원,9700,관광명소
328527,Apr-22,SAN_0007,가산,가산,9580,관광명소
328596,Apr-22,KC498PP19N000454,갈산공원,갈산공원,9410,관광명소
331751,Apr-22,KC498PP19N003542,송도달빛축제공원,송도달빛축제공원,9400,관광명소
334042,Apr-22,KC498PP19N006646,태산패밀리파크,태산패밀리파크,9360,관광명소
330260,Apr-22,KC495PP19N026053,망상해수욕장,망상해수욕장,9320,관광명소
332456,Apr-22,SAN_0507,영인산,영인산,9270,관광명소
328958,Apr-22,SAN_0068,광덕산,광덕산,9230,관광명소
329998,Apr-22,SAN_0193,동산,동산,9190,관광명소
330310,Apr-22,KC495PP19N008027,메이즈랜드,메이즈랜드,9160,관광명소
330209,Apr-22,KC498PP19N000376,만골근린공원,만골근린공원,9110,관광명소
331507,Apr-22,KC495PP19N026192,선녀바위해수욕장,선녀바위해수욕장,9110,관광명소
329215,Apr-22,KC495PP19N026004,금오랜드,금오랜드,9050,관광명소
333207,Apr-22,KC498PP19N008096,자유공원,자유공원,9040,관광명소
331464,Apr-22,KC498PP19N008265,서호공원,서호공원,8970,관광명소
330167,Apr-22,KC498PP19N006744,마로니에공원,마로니에공원,8900,관광명소
329045,Apr-22,KC498PP19N008107,구리한강시민공원,구리한강시민공원,8880,관광명소
331531,Apr-22,KC498PP19N008490,선암호수공원,선암호수공원,8880,관광명소
331778,Apr-22,KC495PP19N026101,송지호해수욕장,송지호해수욕장,8880,관광명소
329149,Apr-22,KC498PP19N000032,근린공원,근린공원,8770,관광명소
329065,Apr-22,SAN_0083,구봉산,구봉산,8740,관광명소
331435,Apr-22,KC498PP19N004239,서울로7017,서울로7017,8740,관광명소
331666,Apr-22,KC498PP19N002277,소래습지생태공원,소래습지생태공원,8730,관광명소
329720,Apr-22,SAN_0160,대모산,대모산,8710,관광명소
331239,Apr-22,KC498PP19N008145,삼청공원,삼청공원,8700,관광명소
329109,Apr-22,SAN_0092,국사봉,국사봉,8690,관광명소
332459,Apr-22,KC498PP19N004308,영종진공원,영종진공원,8680,관광명소
334335,Apr-22,KC498PP19N006699,한려해상국립공원,한려해상국립공원,8680,관광명소
331215,Apr-22,SAN_0404,삼악산,삼악산,8670,관광명소
333232,Apr-22,KC495PP19N026232,장경리해수욕장,장경리해수욕장,8590,관광명소
330895,Apr-22,KC498PP19N006027,봉숭아,봉숭아,8550,관광명소
328989,Apr-22,KC495PP19N018719,광치기해변,광치기해변,8540,관광명소
330277,Apr-22,SAN_0231,매봉산,매봉산,8540,관광명소
329938,Apr-22,KC495PP19N026413,독산해수욕장,독산해수욕장,8520,관광명소
333800,Apr-22,KC498PP19N007144,철쭉동산,철쭉동산,8510,관광명소
332504,Apr-22,KC498PP19N000109,오륙도해맞이공원,오륙도해맞이공원,8460,관광명소
333493,Apr-22,SAN_0639,주작산,주작산,8440,관광명소
332571,Apr-22,KC498PP19N007760,옥구공원,옥구공원,8400,관광명소
332924,Apr-22,KC498PP19N008098,월드컵공원,월드컵공원,8340,관광명소
328556,Apr-22,SAN_0012,가지산,가지산,8330,관광명소
332408,Apr-22,SAN_0505,연화산,연화산,8270,관광명소
330810,Apr-22,KC495PP19N026065,변산해수욕장,변산해수욕장,8260,관광명소
330547,Apr-22,KC495PP19N026168,민머루해수욕장,민머루해수욕장,8200,관광명소
333250,Apr-22,CULTURE_001157,장릉,장릉,8190,관광명소
332465,Apr-22,SAN_0508,영축산,영축산,8140,관광명소
330960,Apr-22,KC498PP19N007179,부평공원,부평공원,8120,관광명소
333979,Apr-22,KC498PP19N006798,침산공원,침산공원,7970,관광명소
330032,Apr-22,KC495PP19N026090,동호해수욕장,동호해수욕장,7950,관광명소
332812,Apr-22,SAN_0552,운길산,운길산,7930,관광명소
331755,Apr-22,KC495PP19N026100,송도해수욕장,송도해수욕장,7910,관광명소
333596,Apr-22,KC498PP19N007862,지리산국립공원,지리산국립공원,7850,관광명소
329074,Apr-22,KC495PP19N026077,구시포해수욕장,구시포해수욕장,7760,관광명소
329055,Apr-22,KC498PP19N003185,구미낙동강체육공원,구미낙동강체육공원,7720,관광명소
332529,Apr-22,SAN_0522,오서산,오서산,7630,관광명소
330729,Apr-22,SAN_0293,백양산,백양산,7600,관광명소
331552,Apr-22,KC498PP19N007145,설봉공원,설봉공원,7580,관광명소
332572,Apr-22,SAN_0527,옥녀봉,옥녀봉,7560,관광명소
330105,Apr-22,KC495PP19N026018,드림랜드,드림랜드,7530,관광명소
330106,Apr-22,KC498PP19N000524,드림파크야생화단지,드림파크야생화단지,7530,관광명소
331995,Apr-22,SAN_0472,신불산,신불산,7530,관광명소
330440,Apr-22,SAN_0254,무학산,무학산,7520,관광명소
332987,Apr-22,KC498PP19N000200,유림공원,유림공원,7490,관광명소
328974,Apr-22,KC498PP19N006982,광주공원,광주공원,7410,관광명소
333673,Apr-22,KC495PP19N026108,진하해수욕장,진하해수욕장,7410,관광명소
332853,Apr-22,SAN_0561,웅산,웅산,7400,관광명소
334068,Apr-22,KC498PP19N006464,테미공원,테미공원,7340,관광명소
329179,Apr-22,KC495PP19N026277,금능해수욕장,금능해수욕장,7330,관광명소
332783,Apr-22,SAN_0550,우면산,우면산,7200,관광명소
332535,Apr-22,KC498PP19N000518,오송호수공원,오송호수공원,7190,관광명소
333552,Apr-22,KC498PP19N000072,중앙공원,중앙공원,7190,관광명소
333553,Apr-22,KC498PP19N005920,중앙공원(2019년예정),중앙공원,7190,관광명소
333554,Apr-22,KC498PP19N006158,중앙공원(2020년3월예정),중앙공원,7190,관광명소
332475,Apr-22,SAN_0510,예봉산,예봉산,7150,관광명소
333769,Apr-22,KC495PP19N032677,천제연폭포,천제연폭포,7100,관광명소
330550,Apr-22,KC498PP19N007971,민주공원,민주공원,7070,관광명소
334388,Apr-22,SAN_0738,함백산,함백산,7060,관광명소
330982,Apr-22,KC498PP19N008038,북한산국립공원,북한산국립공원,7050,관광명소
330302,Apr-22,KC495PP19N026092,맹방해수욕장,맹방해수욕장,7040,관광명소
329737,Apr-22,KC495PP19N033595,대성리국민관광지,대성리국민관광지,6990,관광명소
329515,Apr-22,KC498PP19N000925,노을공원,노을공원,6960,관광명소
333714,Apr-22,KC498PP19N001638,창원시립상복공원,창원시립상복공원,6910,관광명소
332398,Apr-22,KC498PP19N002441,연지공원,연지공원,6900,관광명소
332189,Apr-22,KC498PP19N006645,암남공원,암남공원,6880,관광명소
329701,Apr-22,SAN_0154,대금산,대금산,6840,관광명소
333002,Apr-22,KC495PP19N033743,유원지,유원지,6800,관광명소
334446,Apr-22,KC498PP19N006614,해월정,해월정,6750,관광명소
329625,Apr-22,KC495PP19N033871,단양유람선,단양유람선,6740,관광명소
331195,Apr-22,KC495PP19N026186,삼봉해수욕장,삼봉해수욕장,6730,관광명소
333826,Apr-22,CULTURE_001463,청도읍성,청도읍성,6730,관광명소
334023,Apr-22,KC498PP19N007276,탑골공원,탑골공원,6730,관광명소
333780,Apr-22,SAN_0674,천태산,천태산,6690,관광명소
329357,Apr-22,KC495PP19N026056,낙산해수욕장,낙산해수욕장,6650,관광명소
334553,Apr-22,KC495PP19N025980,화랑유원지,화랑유원지,6650,관광명소
330527,Apr-22,KC498PP19N008196,미사리경정공원,미사리경정공원,6630,관광명소
333137,Apr-22,KC498PP19N000291,인천나비공원,인천나비공원,6620,관광명소
333267,Apr-22,SAN_0601,장산,장산,6610,관광명소
331035,Apr-22,SAN_0373,비봉산,비봉산,6540,관광명소
333254,Apr-22,KC498PP19N000002,장미공원,장미공원,6520,관광명소
331233,Apr-22,KC498PP19N003311,삼척장미공원,삼척장미공원,6510,관광명소
331701,Apr-22,KC498PP19N004225,소풍정원,소풍정원,6510,관광명소
331782,Apr-22,KC495PP19N032496,송추계곡,송추계곡,6480,관광명소
328866,Apr-22,SAN_0059,고헌산,고헌산,6470,관광명소
331297,Apr-22,KC495PP19N020322,상어가족,상어가족,6420,관광명소
328850,Apr-22,KC498PP19N001365,고양피크닉시민공원,고양피크닉시민공원,6410,관광명소
330778,Apr-22,KC495PP19N001536,벌천포해수욕장,벌천포해수욕장,6340,관광명소
330615,Apr-22,SAN_0276,발산,발산,6280,관광명소
330450,Apr-22,KC498PP19N007847,문경새재도립공원,문경새재도립공원,6270,관광명소
332893,Apr-22,SAN_0563,원적산,원적산,6250,관광명소
