SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
269183,Aug-21,KC498PP19N001014,땀띠공원,땀띠공원,1700,관광명소
272174,Aug-21,KC495PP19N026097,사촌해수욕장,사촌해수욕장,1700,관광명소
274937,Aug-21,KC495PP19N032525,심연동계곡,심연동계곡,1700,관광명소
264242,Aug-21,KC495PP19N026073,가계해수욕장,가계해수욕장,1690,관광명소
275264,Aug-21,KC498PP19N006958,안양공원,안양공원,1690,관광명소
279398,Aug-21,KC495PP19N019972,중문미로파크,중문미로파크,1690,관광명소
279759,Aug-21,KC498PP19N008119,진양호공원,진양호공원,1690,관광명소
276547,Aug-21,KC498PP19N004204,옥정중앙공원,옥정중앙공원,1680,관광명소
281551,Aug-21,KC495PP19N026122,하모해수욕장,하모해수욕장,1680,관광명소
272313,Aug-21,KC495PP19N035810,살둔계곡,살둔계곡,1670,관광명소
275389,Aug-21,KC498PP19N000297,애월한담공원,애월한담공원,1670,관광명소
277401,Aug-21,KC495PP19N035834,원당계곡,원당계곡,1670,관광명소
280735,Aug-21,SAN_0704,칼봉산,칼봉산,1670,관광명소
265430,Aug-21,KC495PP19N015247,곤충농장,곤충농장,1660,관광명소
274081,Aug-21,KC498PP19N003423,송정박상진호수공원,송정박상진호수공원,1660,관광명소
274162,Aug-21,KC495PP19N026199,송호해수욕장,송호해수욕장,1660,관광명소
276974,Aug-21,KC495PP19N014052,용수폭포,용수폭포,1660,관광명소
267159,Aug-21,KC495PP19N013995,내리계곡,내리계곡,1660,관광명소
264397,Aug-21,KC498PP19N008053,가음정공원,가음정공원,1660,관광명소
275970,Aug-21,KC498PP19N002441,연지공원,연지공원,1650,관광명소
278125,Aug-21,KC498PP19N007119,이충레포츠공원,이충레포츠공원,1650,관광명소
279621,Aug-21,KC495PP19N014031,지암계곡,지암계곡,1650,관광명소
282622,Aug-21,SAN_0758,황장산,황장산,1650,관광명소
267346,Aug-21,KC498PP19N000210,노작공원,노작공원,1650,관광명소
268509,Aug-21,SAN_0187,도명산,도명산,1640,관광명소
277484,Aug-21,KC498PP19N003588,원주수변공원,원주수변공원,1640,관광명소
281112,Aug-21,KC495PP19N033783,파주카트랜드,파주카트랜드,1640,관광명소
264959,Aug-21,KC495PP19N026270,검멀레해수욕장,검멀레해수욕장,1640,관광명소
267509,Aug-21,KC498PP19N003646,늘솔길공원,늘솔길공원,1640,관광명소
267028,Aug-21,KC498PP19N007874,남양주한강공원,남양주한강공원,1630,관광명소
267810,Aug-21,KC495PP19N013890,당너머해수욕장,당너머해수욕장,1630,관광명소
280453,Aug-21,KC498PP19N000564,체육공원,체육공원,1630,관광명소
272247,Aug-21,KC495PP19N014008,산수계곡,산수계곡,1620,관광명소
279464,Aug-21,KC498PP19N006427,중외공원,중외공원,1620,관광명소
279814,Aug-21,KC495PP19N014446,진해용추폭포,진해용추폭포,1620,관광명소
264947,Aug-21,KC498PP19N007950,걸포중앙공원,걸포중앙공원,1620,관광명소
280597,Aug-21,KC498PP19N001565,충주세계무술공원,충주세계무술공원,1610,관광명소
280750,Aug-21,KC495PP19N020427,켄싱턴해변,켄싱턴해변,1610,관광명소
265404,Aug-21,KC495PP19N013989,곡달계곡,곡달계곡,1600,관광명소
272152,Aug-21,KC498PP19N006560,사직공원,사직공원,1600,관광명소
274808,Aug-21,SAN_0473,신어산,신어산,1600,관광명소
277080,Aug-21,KC495PP19N002779,용하구곡,용하구곡,1600,관광명소
282754,Aug-21,KC495PP19N020453,후포해변,후포해변,1600,관광명소
266829,Aug-21,KC498PP19N003714,나비공원,나비공원,1600,관광명소
268001,Aug-21,KC498PP19N006818,대부도공원,대부도공원,1590,관광명소
277877,Aug-21,KC498PP19N000406,은구비공원,은구비공원,1590,관광명소
264549,Aug-21,KC498PP19N000454,갈산공원,갈산공원,1590,관광명소
273664,Aug-21,CULTURE_001219,세병관,세병관,1580,관광명소
277128,Aug-21,SAN_0549,우두산,우두산,1580,관광명소
280438,Aug-21,KC498PP19N003597,청학수변공원,청학수변공원,1580,관광명소
268140,Aug-21,KC498PP19N002968,대천공원,대천공원,1570,관광명소
279051,Aug-21,KC498PP19N001558,조각공원,조각공원,1570,관광명소
282237,Aug-21,SAN_0742,호룡곡산,호룡곡산,1570,관광명소
265602,Aug-21,SAN_0066,관음산,관음산,1570,관광명소
269876,Aug-21,KC495PP19N023219,모래미해수욕장,모래미해수욕장,1560,관광명소
277110,Aug-21,KC495PP19N014022,용흥사계곡,용흥사계곡,1560,관광명소
266126,Aug-21,KC498PP19N007773,군산어린이교통공원,군산어린이교통공원,1560,관광명소
267984,Aug-21,KC495PP19N022964,대발이파크,대발이파크,1550,관광명소
268152,Aug-21,KC498PP19N001914,대청공원,대청공원,1550,관광명소
270922,Aug-21,KC495PP19N026297,백바위해수욕장,백바위해수욕장,1550,관광명소
274053,Aug-21,KC495PP19N000665,송산유원지,송산유원지,1550,관광명소
278698,Aug-21,KC498PP19N007284,장충단공원,장충단공원,1550,관광명소
279030,Aug-21,KC498PP19N004061,제주신화역사공원,제주신화역사공원,1550,관광명소
281999,Aug-21,SAN_0739,해명산,해명산,1550,관광명소
269619,Aug-21,KC495PP19N035771,매바위인공폭포,매바위인공폭포,1540,관광명소
272970,Aug-21,KC498PP19N008162,서대문독립공원,서대문독립공원,1540,관광명소
276173,Aug-21,SAN_0509,영취산,영취산,1540,관광명소
277530,Aug-21,KC495PP19N032611,원효계곡,원효계곡,1540,관광명소
277688,Aug-21,KC495PP19N023237,웨스트사이드,웨스트사이드,1540,관광명소
278649,Aug-21,KC495PP19N026326,장안해수욕장,장안해수욕장,1540,관광명소
280095,Aug-21,SAN_0671,천주산,천주산,1540,관광명소
268099,Aug-21,KC495PP19N016037,대장동계곡,대장동계곡,1530,관광명소
269449,Aug-21,KC498PP19N001515,만뢰산자연생태공원,만뢰산자연생태공원,1530,관광명소
272077,Aug-21,KC495PP19N018751,사라온이야기마을,사라온이야기마을,1530,관광명소
280694,Aug-21,KC495PP19N015989,칠성계곡,칠성계곡,1530,관광명소
282488,Aug-21,KC498PP19N003271,화포천습지생태공원,화포천습지생태공원,1530,관광명소
265849,Aug-21,KC498PP19N000361,구로리공원,구로리공원,1530,관광명소
264970,Aug-21,SAN_0039,검산,검산,1520,관광명소
274978,Aug-21,KC498PP19N002375,싱계물공원,싱계물공원,1520,관광명소
275353,Aug-21,KC495PP19N033708,암산유원지,암산유원지,1520,관광명소
276503,Aug-21,KC495PP19N015029,옥돌해수욕장,옥돌해수욕장,1520,관광명소
278789,Aug-21,SAN_0609,적석산,적석산,1520,관광명소
279154,Aug-21,KC495PP19N026329,종달리해수욕장,종달리해수욕장,1520,관광명소
279260,Aug-21,KC495PP19N032655,주전골,주전골,1520,관광명소
280563,Aug-21,KC498PP19N003536,춘천수변공원,춘천수변공원,1520,관광명소
269135,Aug-21,KC498PP19N000524,드림파크야생화단지,드림파크야생화단지,1510,관광명소
271495,Aug-21,SAN_0344,봉수산,봉수산,1510,관광명소
271994,Aug-21,KC495PP19N022776,빛고을농촌테마공원,빛고을농촌테마공원,1510,관광명소
274920,Aug-21,KC495PP19N026217,실미해수욕장,실미해수욕장,1510,관광명소
264695,Aug-21,KC498PP19N007045,강서체육공원,강서체육공원,1500,관광명소
269443,Aug-21,SAN_0216,만덕산,만덕산,1500,관광명소
270188,Aug-21,KC495PP19N032409,문수계곡,문수계곡,1500,관광명소
281948,Aug-21,KC495PP19N035792,항골계곡,항골계곡,1500,관광명소
272696,Aug-21,KC495PP19N015082,상원골계곡,상원골계곡,1490,관광명소
282382,Aug-21,KC495PP19N032716,화림동계곡,화림동계곡,1490,관광명소
265297,Aug-21,KC495PP19N023565,고성연화계곡,고성연화계곡,1480,관광명소
269390,Aug-21,KC495PP19N013909,마장리계곡,마장리계곡,1480,관광명소
278610,Aug-21,KC495PP19N018935,장수누리파크,장수누리파크,1480,관광명소
272787,Aug-21,KC495PP19N001653,새밭계곡,새밭계곡,1470,관광명소
273444,Aug-21,SAN_0430,설봉산,설봉산,1470,관광명소
264756,Aug-21,KC495PP19N033554,강촌테마랜드,강촌테마랜드,1450,관광명소
269867,Aug-21,KC498PP19N002006,모란공원,모란공원,1450,관광명소
280870,Aug-21,KC498PP19N001518,탑정호수변생태공원,탑정호수변생태공원,1450,관광명소
280929,Aug-21,KC498PP19N007934,태조산공원,태조산공원,1450,관광명소
269718,Aug-21,KC498PP19N000118,메타세콰이어숲,메타세콰이어숲,1440,관광명소
276434,Aug-21,CULTURE_001261,오천성,오천성,1440,관광명소
266691,Aug-21,KC495PP19N033581,깊이울유원지,깊이울유원지,1440,관광명소
274123,Aug-21,KC495PP19N033689,송추유원지,송추유원지,1430,관광명소
281901,Aug-21,KC498PP19N003270,함상공원,함상공원,1430,관광명소
282785,Aug-21,SAN_0765,흑성산,흑성산,1430,관광명소
266826,Aug-21,KC498PP19N000439,나무고아원,나무고아원,1430,관광명소
265564,Aug-21,KC498PP19N007075,관문체육공원,관문체육공원,1420,관광명소
267584,Aug-21,KC498PP19N000598,다도해일출공원,다도해일출공원,1420,관광명소
268542,Aug-21,KC498PP19N004352,도시숲,도시숲,1420,관광명소
270113,Aug-21,SAN_0253,무척산,무척산,1420,관광명소
279151,Aug-21,KC495PP19N020428,종달리해변,종달리해변,1420,관광명소
282344,Aug-21,CULTURE_001257,홍주성,홍주성,1420,관광명소
269313,Aug-21,KC498PP19N001020,마루공원,마루공원,1410,관광명소
274310,Aug-21,KC495PP19N013889,수성유원지,수성유원지,1410,관광명소
264476,Aug-21,KC498PP19N007129,간데메공원,간데메공원,1400,관광명소
267630,Aug-21,KC498PP19N002963,다산공원,다산공원,1400,관광명소
268577,Aug-21,KC495PP19N013949,도원리휴양지,도원리휴양지,1400,관광명소
269499,Aug-21,KC495PP19N032388,만연폭포,만연폭포,1400,관광명소
273385,Aug-21,KC498PP19N007848,선운산도립공원,선운산도립공원,1400,관광명소
276642,Aug-21,KC495PP19N013468,옹달샘유원지,옹달샘유원지,1400,관광명소
279078,Aug-21,KC498PP19N000325,조례호수공원,조례호수공원,1400,관광명소
279916,Aug-21,KC498PP19N004065,창원단감테마공원,창원단감테마공원,1400,관광명소
266559,Aug-21,SAN_0121,기백산,기백산,1400,관광명소
265800,Aug-21,KC495PP19N026137,교암해수욕장,교암해수욕장,1390,관광명소
271064,Aug-21,KC495PP19N002230,백천계곡,백천계곡,1390,관광명소
272162,Aug-21,CULTURE_001522,사천읍성,사천읍성,1390,관광명소
274877,Aug-21,KC498PP19N006898,신트리공원,신트리공원,1390,관광명소
274914,Aug-21,KC495PP19N026218,신흥해수욕장,신흥해수욕장,1390,관광명소
275201,Aug-21,KC498PP19N001532,안면도쥬라기공원,안면도쥬라기공원,1390,관광명소
266949,Aug-21,KC498PP19N004032,남매공원,남매공원,1380,관광명소
272041,Aug-21,KC495PP19N026184,사근진해수욕장,사근진해수욕장,1380,관광명소
272699,Aug-21,CULTURE_001162,상원사동종,상원사동종,1380,관광명소
273450,Aug-21,KC498PP19N007618,설성공원,설성공원,1380,관광명소
275619,Aug-21,SAN_0494,어비산,어비산,1380,관광명소
276721,Aug-21,SAN_0537,왕모산,왕모산,1380,관광명소
277282,Aug-21,KC498PP19N003255,운정건강공원,운정건강공원,1380,관광명소
282659,Aug-21,SAN_0762,회문산,회문산,1380,관광명소
273814,Aug-21,KC498PP19N006198,소백산하늘자락공원,소백산하늘자락공원,1370,관광명소
267049,Aug-21,KC495PP19N020421,남원큰엉해변,남원큰엉해변,1360,관광명소
270979,Aug-21,SAN_0288,백악산,백악산,1360,관광명소
273048,Aug-21,KC498PP19N005944,서소문역사공원,서소문역사공원,1360,관광명소
274514,Aug-21,KC498PP19N000712,쉬리공원,쉬리공원,1360,관광명소
275973,Aug-21,KC498PP19N006287,연천고랑포구역사공원,연천고랑포구역사공원,1360,관광명소
276043,Aug-21,KC495PP19N026313,염포해수욕장,염포해수욕장,1360,관광명소
278530,Aug-21,KC495PP19N026233,장등해수욕장,장등해수욕장,1360,관광명소
278727,Aug-21,KC498PP19N008485,장흥조각공원,장흥조각공원,1360,관광명소
279284,Aug-21,KC495PP19N033766,죽도공원,죽도공원,1360,관광명소
282425,Aug-21,SAN_0747,화야산,화야산,1360,관광명소
270699,Aug-21,KC495PP19N015759,밤벌유원지,밤벌유원지,1350,관광명소
273471,Aug-21,KC498PP19N007278,설악해맞이공원,설악해맞이공원,1350,관광명소
276352,Aug-21,KC498PP19N006367,오산공원,오산공원,1350,관광명소
278015,Aug-21,KC498PP19N001725,의좋은형제공원,의좋은형제공원,1350,관광명소
280132,Aug-21,KC498PP19N008496,천호공원,천호공원,1350,관광명소
265067,Aug-21,KC495PP19N026389,경정해수욕장,경정해수욕장,1350,관광명소
266337,Aug-21,SAN_0101,금당산,금당산,1340,관광명소
276771,Aug-21,KC495PP19N026352,외달도해수욕장,외달도해수욕장,1340,관광명소
276806,Aug-21,SAN_0541,용골산,용골산,1340,관광명소
278131,Aug-21,KC498PP19N007549,이현공원,이현공원,1340,관광명소
279278,Aug-21,KC495PP19N002789,죽계구곡,죽계구곡,1340,관광명소
282174,Aug-21,KC495PP19N033810,현리유원지,현리유원지,1340,관광명소
266112,Aug-21,KC498PP19N007786,국채보상공원,국채보상공원,1330,관광명소
266518,Aug-21,KC498PP19N000556,금학생태공원,금학생태공원,1330,관광명소
269937,Aug-21,KC498PP19N002009,목련공원,목련공원,1330,관광명소
275007,Aug-21,KC498PP19N002380,쌍암공원,쌍암공원,1330,관광명소
276380,Aug-21,KC495PP19N032558,오송폭포,오송폭포,1330,관광명소
278021,Aug-21,KC495PP19N000435,이가리해수욕장,이가리해수욕장,1330,관광명소
281993,Aug-21,KC498PP19N001665,해맞이공원,해맞이공원,1330,관광명소
269487,Aug-21,SAN_0218,만수산,만수산,1320,관광명소
273784,Aug-21,SAN_0444,소리산,소리산,1320,관광명소
275498,Aug-21,SAN_0489,양자산,양자산,1320,관광명소
275950,Aug-21,KC498PP19N008464,연인산도립공원,연인산도립공원,1320,관광명소
267383,Aug-21,KC498PP19N001877,녹차미로공원,녹차미로공원,1310,관광명소
273366,Aug-21,KC495PP19N032484,선암계곡,선암계곡,1310,관광명소
282335,Aug-21,KC498PP19N003681,홍예공원,홍예공원,1310,관광명소
264308,Aug-21,KC495PP19N023767,가마골계곡,가마골계곡,1310,관광명소
267742,Aug-21,KC498PP19N004325,달빛쌈지공원,달빛쌈지공원,1300,관광명소
274795,Aug-21,KC498PP19N002357,신안튤립공원,신안튤립공원,1300,관광명소
279509,Aug-21,KC495PP19N026240,증산해수욕장,증산해수욕장,1300,관광명소
280447,Aug-21,KC498PP19N006802,체력단련장,체력단련장,1300,관광명소
266846,Aug-21,KC495PP19N032333,낙대폭포,낙대폭포,1300,관광명소
271845,Aug-21,SAN_0369,불모산,불모산,1290,관광명소
280322,Aug-21,KC498PP19N006648,청석공원,청석공원,1290,관광명소
281224,Aug-21,KC498PP19N006726,평사리공원,평사리공원,1290,관광명소
282317,Aug-21,KC495PP19N032714,홍류폭포,홍류폭포,1290,관광명소
267355,Aug-21,SAN_0142,노추산,노추산,1290,관광명소
266500,Aug-21,KC495PP19N015067,금천계곡,금천계곡,1280,관광명소
268985,Aug-21,KC498PP19N002940,두리생태공원,두리생태공원,1280,관광명소
271525,Aug-21,KC498PP19N002116,봉우재근린공원,봉우재근린공원,1280,관광명소
272101,Aug-21,KC495PP19N032448,사미정계곡,사미정계곡,1280,관광명소
272124,Aug-21,KC498PP19N001126,사육신공원,사육신공원,1280,관광명소
276823,Aug-21,KC495PP19N014020,용담계곡,용담계곡,1280,관광명소
282821,Aug-21,KC495PP19N026265,흥환해수욕장,흥환해수욕장,1280,관광명소
264558,Aug-21,KC495PP19N032282,갈월계곡,갈월계곡,1270,관광명소
270821,Aug-21,KC498PP19N004323,배다리생태공원,배다리생태공원,1270,관광명소
274835,Aug-21,KC495PP19N013735,신재생에너지테마파크,신재생에너지테마파크,1270,관광명소
282495,Aug-21,SAN_0749,화학산,화학산,1270,관광명소
282576,Aug-21,KC498PP19N008468,황매산군립공원,황매산군립공원,1270,관광명소
266134,Aug-21,CULTURE_001232,군위삼존석굴,군위삼존석굴,1270,관광명소
268568,Aug-21,KC495PP19N013948,도원계곡,도원계곡,1260,관광명소
275472,Aug-21,KC498PP19N008201,양산수질정화공원,양산수질정화공원,1260,관광명소
279000,Aug-21,SAN_0619,제암산,제암산,1260,관광명소
281587,Aug-21,KC495PP19N026256,하저해수욕장,하저해수욕장,1260,관광명소
273447,Aug-21,SAN_0431,설산,설산,1250,관광명소
282675,Aug-21,KC498PP19N003407,횡성베이스볼테마파크,횡성베이스볼테마파크,1250,관광명소
264501,Aug-21,KC495PP19N002573,갈거계곡,갈거계곡,1250,관광명소
265256,Aug-21,KC495PP19N023227,고불개해변,고불개해변,1240,관광명소
270852,Aug-21,KC495PP19N026172,배알도해수욕장,배알도해수욕장,1240,관광명소
276274,Aug-21,KC498PP19N008073,오랑대공원,오랑대공원,1240,관광명소
279645,Aug-21,KC495PP19N015108,지지계곡,지지계곡,1240,관광명소
265910,Aug-21,KC495PP19N013990,구마계곡,구마계곡,1240,관광명소
268028,Aug-21,SAN_0166,대성산,대성산,1230,관광명소
274852,Aug-21,KC495PP19N026126,신지명사십리해수욕장,신지명사십리해수욕장,1230,관광명소
277782,Aug-21,KC498PP19N005952,유아숲체험원,유아숲체험원,1230,관광명소
277785,Aug-21,KC498PP19N006147,유아숲체험원(2021년1월예정),유아숲체험원,1230,관광명소
265100,Aug-21,KC498PP19N004287,경포도립공원,경포도립공원,1230,관광명소
265555,Aug-21,KC495PP19N026119,관매도해수욕장,관매도해수욕장,1220,관광명소
267722,Aug-21,KC498PP19N006475,달맞이봉공원,달맞이봉공원,1220,관광명소
271269,Aug-21,KC498PP19N002096,별천지공원,별천지공원,1220,관광명소
273746,Aug-21,KC495PP19N026195,소돌해수욕장,소돌해수욕장,1220,관광명소
276327,Aug-21,KC495PP19N015686,오봉계곡,오봉계곡,1220,관광명소
278988,Aug-21,KC495PP19N018348,제부랜드,제부랜드,1220,관광명소
266858,Aug-21,KC498PP19N007849,낙산도립공원,낙산도립공원,1220,관광명소
264467,Aug-21,KC495PP19N032280,각흘계곡,각흘계곡,1210,관광명소
267947,Aug-21,SAN_0159,대룡산,대룡산,1210,관광명소
276495,Aug-21,KC495PP19N032564,옥녀탕,옥녀탕,1210,관광명소
278001,Aug-21,KC495PP19N002786,의신계곡,의신계곡,1210,관광명소
278441,Aug-21,KC495PP19N002787,작천계곡,작천계곡,1210,관광명소
281447,Aug-21,SAN_0730,필봉산,필봉산,1210,관광명소
266049,Aug-21,SAN_0086,구절산,구절산,1210,관광명소
268034,Aug-21,KC495PP19N032365,대승폭포,대승폭포,1200,관광명소
269464,Aug-21,KC495PP19N032386,만산동계곡,만산동계곡,1200,관광명소
280543,Aug-21,KC495PP19N026249,추포해수욕장,추포해수욕장,1200,관광명소
265501,Aug-21,SAN_0062,공작산,공작산,1200,관광명소
267309,Aug-21,KC498PP19N006980,노산공원,노산공원,1200,관광명소
267562,Aug-21,KC498PP19N006260,능포수변공원,능포수변공원,1200,관광명소
271825,Aug-21,CULTURE_001158,불국사다보탑,불국사다보탑,1190,관광명소
271883,Aug-21,KC498PP19N000585,비둘기공원,비둘기공원,1190,관광명소
273511,Aug-21,SAN_0436,성거산,성거산,1190,관광명소
275378,Aug-21,KC498PP19N003774,애견공원,애견공원,1190,관광명소
282628,Aug-21,SAN_0759,황정산,황정산,1190,관광명소
270639,Aug-21,KC495PP19N014714,반천계곡,반천계곡,1180,관광명소
270676,Aug-21,KC495PP19N016020,밤골계곡,밤골계곡,1180,관광명소
272567,Aug-21,KC495PP19N032460,상계폭포,상계폭포,1180,관광명소
272638,Aug-21,KC498PP19N008016,상무시민공원,상무시민공원,1180,관광명소
277864,Aug-21,CULTURE_001401,융릉,융릉,1180,관광명소
280400,Aug-21,KC498PP19N008526,청초호호수공원,청초호호수공원,1180,관광명소
265231,Aug-21,CULTURE_001353,고려성,고려성,1180,관광명소
265567,Aug-21,SAN_0064,관산,관산,1170,관광명소
268037,Aug-21,KC498PP19N007472,대신공원,대신공원,1170,관광명소
270889,Aug-21,KC495PP19N015147,백둔계곡,백둔계곡,1170,관광명소
272537,Aug-21,KC498PP19N003392,삼풍대공원,삼풍대공원,1170,관광명소
276260,Aug-21,KC495PP19N026314,오도1리해수욕장,오도1리해수욕장,1170,관광명소
277586,Aug-21,KC498PP19N000161,월명공원,월명공원,1170,관광명소
281987,Aug-21,KC498PP19N000253,해돋이공원,해돋이공원,1170,관광명소
265088,Aug-21,CULTURE_001343,경주읍성,경주읍성,1170,관광명소
269180,Aug-21,KC495PP19N033618,딴산유원지,딴산유원지,1160,관광명소
270011,Aug-21,SAN_0248,무갑산,무갑산,1160,관광명소
272376,Aug-21,KC498PP19N007163,삼무공원,삼무공원,1160,관광명소
273905,Aug-21,KC498PP19N004333,손흥민체육공원,손흥민체육공원,1160,관광명소
274249,Aug-21,KC498PP19N003301,수림공원,수림공원,1160,관광명소
280423,Aug-21,KC495PP19N018406,청풍마리나,청풍마리나,1160,관광명소
266375,Aug-21,SAN_0104,금병산,금병산,1150,관광명소
270478,Aug-21,KC498PP19N000068,밀양생태공원,밀양생태공원,1150,관광명소
280459,Aug-21,KC495PP19N026246,초곡해수욕장,초곡해수욕장,1150,관광명소
281803,Aug-21,KC495PP19N032706,한신계곡,한신계곡,1150,관광명소
282830,Aug-21,KC498PP19N000173,희망공원,희망공원,1150,관광명소
270976,Aug-21,SAN_0287,백아산,백아산,1140,관광명소
273644,Aug-21,KC498PP19N003613,세계평화의숲,세계평화의숲,1140,관광명소
274228,Aug-21,KC495PP19N014013,수룡계곡,수룡계곡,1140,관광명소
280068,Aug-21,KC495PP19N032673,천은사계곡,천은사계곡,1140,관광명소
282422,Aug-21,KC495PP19N018396,화암카트체험장,화암카트체험장,1140,관광명소
266182,Aug-21,KC495PP19N026125,궁촌해수욕장,궁촌해수욕장,1140,관광명소
265920,Aug-21,KC495PP19N014391,구만폭포,구만폭포,1130,관광명소
274342,Aug-21,KC498PP19N007152,수영사적공원,수영사적공원,1130,관광명소
282008,Aug-21,KC498PP19N001345,해바라기공원,해바라기공원,1130,관광명소
265667,Aug-21,KC498PP19N000796,광명공원,광명공원,1120,관광명소
266115,Aug-21,KC495PP19N015552,국화도해수욕장,국화도해수욕장,1120,관광명소
267040,Aug-21,KC495PP19N026084,남열해수욕장,남열해수욕장,1120,관광명소
268345,Aug-21,CULTURE_001328,덕주산성,덕주산성,1120,관광명소
270310,Aug-21,KC495PP19N026418,물안해수욕장,물안해수욕장,1120,관광명소
271007,Aug-21,SAN_0294,백우산,백우산,1120,관광명소
272675,Aug-21,KC495PP19N014492,상신계곡,상신계곡,1120,관광명소
273580,Aug-21,KC498PP19N000214,성서체육공원,성서체육공원,1120,관광명소
273684,Aug-21,KC495PP19N001139,세천유원지,세천유원지,1120,관광명소
274034,Aug-21,KC498PP19N000245,송림공원,송림공원,1120,관광명소
278634,Aug-21,KC498PP19N004197,장안근린공원,장안근린공원,1120,관광명소
281397,Aug-21,KC498PP19N000345,풍암호수공원,풍암호수공원,1120,관광명소
266538,Aug-21,KC498PP19N001836,기러기공원,기러기공원,1110,관광명소
269350,Aug-21,KC495PP19N026291,마시안해수욕장,마시안해수욕장,1110,관광명소
275484,Aug-21,KC498PP19N007124,양산호수공원,양산호수공원,1110,관광명소
280367,Aug-21,KC495PP19N032684,청암계곡,청암계곡,1110,관광명소
282443,Aug-21,KC495PP19N032720,화엄사계곡,화엄사계곡,1110,관광명소
270421,Aug-21,KC498PP19N000112,미추홀공원,미추홀공원,1100,관광명소
279844,Aug-21,KC495PP19N013516,찰비계곡,찰비계곡,1100,관광명소
280517,Aug-21,SAN_0692,최정산,최정산,1100,관광명소
265191,Aug-21,SAN_0053,고덕산,고덕산,1100,관광명소
265612,Aug-21,KC498PP19N008462,광교공원,광교공원,1100,관광명소
267135,Aug-21,KC495PP19N002017,낭도해수욕장,낭도해수욕장,1100,관광명소
265276,Aug-21,KC495PP19N033558,고석정랜드,고석정랜드,1090,관광명소
268025,Aug-21,KC495PP19N033595,대성리국민관광지,대성리국민관광지,1090,관광명소
270248,Aug-21,KC498PP19N007723,문화근린공원,문화근린공원,1090,관광명소
275370,Aug-21,KC498PP19N008129,앞산공원,앞산공원,1090,관광명소
281617,Aug-21,KC498PP19N004709,학동공원,학동공원,1090,관광명소
266395,Aug-21,KC498PP19N005186,금산공원,금산공원,1080,관광명소
271679,Aug-21,SAN_0354,부용산,부용산,1080,관광명소
272994,Aug-21,SAN_0413,서리산,서리산,1080,관광명소
273074,Aug-21,KC498PP19N006677,서운체육공원,서운체육공원,1080,관광명소
274167,Aug-21,KC495PP19N000929,쇠목계곡,쇠목계곡,1080,관광명소
276401,Aug-21,KC495PP19N032559,오장폭포,오장폭포,1080,관광명소
267940,Aug-21,KC498PP19N007843,대둔산도립공원,대둔산도립공원,1070,관광명소
269651,Aug-21,KC498PP19N007371,매탄공원,매탄공원,1070,관광명소
270461,Aug-21,KC498PP19N007971,민주공원,민주공원,1070,관광명소
271399,Aug-21,KC498PP19N001106,복하천수변공원,복하천수변공원,1070,관광명소
273608,Aug-21,KC498PP19N003035,성정공원,성정공원,1070,관광명소
274078,Aug-21,KC498PP19N002303,송정공원,송정공원,1070,관광명소
275267,Aug-21,KC498PP19N004259,안양새물공원,안양새물공원,1070,관광명소
265746,Aug-21,KC495PP19N015065,광탄리유원지,광탄리유원지,1070,관광명소
266816,Aug-21,KC495PP19N026080,나로우주해수욕장,나로우주해수욕장,1060,관광명소
268521,Aug-21,KC495PP19N002764,도사곡계곡,도사곡계곡,1060,관광명소
273256,Aug-21,KC498PP19N006756,석수체육공원,석수체육공원,1060,관광명소
277249,Aug-21,SAN_0556,운봉산,운봉산,1060,관광명소
278432,Aug-21,KC495PP19N026231,작은후진해수욕장,작은후진해수욕장,1060,관광명소
278577,Aug-21,KC495PP19N016021,장사도해상공원,장사도해상공원,1060,관광명소
282640,Aug-21,SAN_0760,황학산,황학산,1060,관광명소
265354,Aug-21,KC498PP19N006546,고척근린공원,고척근린공원,1060,관광명소
266749,Aug-21,KC498PP19N007960,꽃지해안공원,꽃지해안공원,1060,관광명소
269038,Aug-21,KC495PP19N026159,두여해수욕장,두여해수욕장,1050,관광명소
270669,Aug-21,KC495PP19N026131,발포해수욕장,발포해수욕장,1050,관광명소
272647,Aug-21,KC495PP19N033661,상보안유원지,상보안유원지,1050,관광명소
276289,Aug-21,KC498PP19N000109,오륙도해맞이공원,오륙도해맞이공원,1050,관광명소
276715,Aug-21,CULTURE_001187,왕궁리5층석탑,왕궁리5층석탑,1050,관광명소
277294,Aug-21,SAN_0560,운주산,운주산,1050,관광명소
282111,Aug-21,KC498PP19N008083,행주산성공원,행주산성공원,1050,관광명소
267503,Aug-21,KC498PP19N000647,늘봄공원,늘봄공원,1050,관광명소
265932,Aug-21,KC498PP19N007909,구미공원,구미공원,1040,관광명소
266085,Aug-21,KC498PP19N000639,구포어린이교통공원,구포어린이교통공원,1040,관광명소
281893,Aug-21,SAN_0737,함박산,함박산,1040,관광명소
276851,Aug-21,KC498PP19N000156,용두공원,용두공원,1040,관광명소
278959,Aug-21,KC495PP19N026267,정자해수욕장,정자해수욕장,1040,관광명소
280352,Aug-21,KC498PP19N003500,청수곶자왈,청수곶자왈,1040,관광명소
282672,Aug-21,KC498PP19N001568,횡성문화체육공원,횡성문화체육공원,1040,관광명소
282833,Aug-21,KC498PP19N004451,희망대공원,희망대공원,1040,관광명소
