SEQ,SCCNT_YM,ORIGIN_SN_ID,KWRD_NM,SRCHWRD_NM,SCCNT,ORIGIN_TY
302070,Jan-22,KC495PP19N026004,금오랜드,금오랜드,9520,관광명소
315541,Jan-22,KC498PP19N003365,하늘정원,하늘정원,9460,관광명소
301189,Jan-22,KC495PP19N033840,공룡테마파크,공룡테마파크,9450,관광명소
305825,Jan-22,KC498PP19N008149,반포한강공원,반포한강공원,9340,관광명소
308698,Jan-22,SAN_0447,소요산,소요산,9320,관광명소
308340,Jan-22,SAN_0431,설산,설산,9250,관광명소
313203,Jan-22,KC495PP19N032642,정방폭포,정방폭포,9210,관광명소
309798,Jan-22,KC495PP19N026216,아야진해수욕장,아야진해수욕장,9090,관광명소
301443,Jan-22,KC495PP19N018719,광치기해변,광치기해변,9060,관광명소
304222,Jan-22,KC495PP19N033613,동촌유원지,동촌유원지,9060,관광명소
308543,Jan-22,KC498PP19N003258,세종호수공원,세종호수공원,8910,관광명소
316510,Jan-22,SAN_0753,황령산,황령산,8850,관광명소
300188,Jan-22,SAN_0007,가산,가산,8790,관광명소
303664,Jan-22,KC495PP19N000792,더마파크,더마파크,8740,관광명소
312320,Jan-22,KC498PP19N001330,은하수공원,은하수공원,8720,관광명소
316681,Jan-22,KC495PP19N000625,휘닉스블루캐니언,휘닉스블루캐니언,8690,관광명소
308966,Jan-22,KC498PP19N004307,송해공원,송해공원,8650,관광명소
314262,Jan-22,KC495PP19N032677,천제연폭포,천제연폭포,8650,관광명소
305168,Jan-22,SAN_0244,모악산,모악산,8600,관광명소
310627,Jan-22,SAN_0505,연화산,연화산,8560,관광명소
306689,Jan-22,KC495PP19N000608,부산어린이대공원,부산어린이대공원,8260,관광명소
304176,Jan-22,SAN_0193,동산,동산,8210,관광명소
301201,Jan-22,CULTURE_001414,공산성,공산성,8160,관광명소
312252,Jan-22,KC498PP19N008121,율동공원,율동공원,8160,관광명소
310915,Jan-22,SAN_0515,오봉산,오봉산,8150,관광명소
304883,Jan-22,KC495PP19N026053,망상해수욕장,망상해수욕장,8130,관광명소
315368,Jan-22,KC495PP19N026112,표선해수욕장,표선해수욕장,8070,관광명소
305356,Jan-22,KC495PP19N026069,무창포해수욕장,무창포해수욕장,8060,관광명소
310329,Jan-22,KC495PP19N032543,얼음골,얼음골,7830,관광명소
301360,Jan-22,SAN_0068,광덕산,광덕산,7670,관광명소
310766,Jan-22,SAN_0508,영축산,영축산,7610,관광명소
307660,Jan-22,KC495PP19N020322,상어가족,상어가족,7520,관광명소
312921,Jan-22,SAN_0601,장산,장산,7410,관광명소
306538,Jan-22,SAN_0337,봉래산,봉래산,7390,관광명소
315551,Jan-22,KC495PP19N026333,하도해수욕장,하도해수욕장,7390,관광명소
313998,Jan-22,KC495PP19N026108,진하해수욕장,진하해수욕장,7370,관광명소
314898,Jan-22,KC495PP19N022907,키즈오토파크,키즈오토파크,7340,관광명소
301652,Jan-22,SAN_0083,구봉산,구봉산,7310,관광명소
313799,Jan-22,KC498PP19N007862,지리산국립공원,지리산국립공원,7210,관광명소
304929,Jan-22,SAN_0231,매봉산,매봉산,7060,관광명소
305323,Jan-22,KC495PP19N020496,무안황토갯벌랜드,무안황토갯벌랜드,7040,관광명소
309496,Jan-22,SAN_0472,신불산,신불산,7000,관광명소
305411,Jan-22,SAN_0256,문복산,문복산,6970,관광명소
311739,Jan-22,SAN_0557,운악산,운악산,6950,관광명소
316466,Jan-22,KC498PP19N003744,환호공원,환호공원,6940,관광명소
309078,Jan-22,KC498PP19N001221,수변공원,수변공원,6920,관광명소
316231,Jan-22,KC498PP19N006701,호수공원,호수공원,6920,관광명소
306632,Jan-22,SAN_0346,봉화산,봉화산,6880,관광명소
315743,Jan-22,KC498PP19N006699,한려해상국립공원,한려해상국립공원,6870,관광명소
310569,Jan-22,KC495PP19N019114,연오랑세오녀테마공원,연오랑세오녀테마공원,6850,관광명소
310943,Jan-22,SAN_0522,오서산,오서산,6810,관광명소
311820,Jan-22,SAN_0561,웅산,웅산,6790,관광명소
316404,Jan-22,SAN_0748,화왕산,화왕산,6630,관광명소
304900,Jan-22,KC498PP19N008155,망원한강공원,망원한강공원,6610,관광명소
312171,Jan-22,SAN_0572,유명산,유명산,6550,관광명소
305655,Jan-22,SAN_0268,민둥산,민둥산,6490,관광명소
307449,Jan-22,SAN_0404,삼악산,삼악산,6480,관광명소
316056,Jan-22,KC498PP19N006614,해월정,해월정,6390,관광명소
308866,Jan-22,KC495PP19N026100,송도해수욕장,송도해수욕장,6360,관광명소
314673,Jan-22,SAN_0694,축령산,축령산,6320,관광명소
305955,Jan-22,SAN_0281,방태산,방태산,6310,관광명소
315244,Jan-22,SAN_0723,팔봉산,팔봉산,6290,관광명소
313483,Jan-22,SAN_0636,주산,주산,6150,관광명소
307686,Jan-22,KC498PP19N008445,상족암군립공원,상족암군립공원,6140,관광명소
314132,Jan-22,SAN_0660,천관산,천관산,6140,관광명소
308857,Jan-22,KC498PP19N003542,송도달빛축제공원,송도달빛축제공원,6130,관광명소
303896,Jan-22,SAN_0186,도락산,도락산,6110,관광명소
313293,Jan-22,KC498PP19N006612,제주4.3평화공원,제주4.3평화공원,6090,관광명소
307981,Jan-22,KC498PP19N000304,서서울호수공원,서서울호수공원,6050,관광명소
312741,Jan-22,KC498PP19N006846,자연농원,자연농원,6040,관광명소
316460,Jan-22,SAN_0750,환산,환산,6040,관광명소
311286,Jan-22,KC495PP19N026220,왕산해수욕장,왕산해수욕장,6030,관광명소
300154,Jan-22,SAN_0006,가리왕산,가리왕산,6000,관광명소
314438,Jan-22,KC498PP19N004571,청라호수공원,청라호수공원,6000,관광명소
301773,Jan-22,SAN_0092,국사봉,국사봉,5990,관광명소
303425,Jan-22,SAN_0160,대모산,대모산,5990,관광명소
316374,Jan-22,SAN_0745,화악산,화악산,5990,관광명소
312106,Jan-22,KC495PP19N023237,웨스트사이드,웨스트사이드,5980,관광명소
309966,Jan-22,KC495PP19N033707,안양예술공원,안양예술공원,5970,관광명소
301107,Jan-22,SAN_0059,고헌산,고헌산,5920,관광명소
310791,Jan-22,SAN_0510,예봉산,예봉산,5910,관광명소
304335,Jan-22,SAN_0196,두륜산,두륜산,5880,관광명소
304986,Jan-22,KC495PP19N026092,맹방해수욕장,맹방해수욕장,5840,관광명소
302447,Jan-22,KC495PP19N026056,낙산해수욕장,낙산해수욕장,5830,관광명소
310664,Jan-22,KC495PP19N033716,영덕해맞이공원,영덕해맞이공원,5780,관광명소
305591,Jan-22,SAN_0263,미륵산,미륵산,5710,관광명소
305251,Jan-22,KC495PP19N026093,몽산포해수욕장,몽산포해수욕장,5690,관광명소
314975,Jan-22,KC498PP19N000395,태백산국립공원,태백산국립공원,5680,관광명소
301887,Jan-22,KC498PP19N000032,근린공원,근린공원,5610,관광명소
314426,Jan-22,CULTURE_001463,청도읍성,청도읍성,5580,관광명소
305482,Jan-22,KC495PP19N020260,문화비축기지,문화비축기지,5550,관광명소
308675,Jan-22,KC498PP19N007868,소백산국립공원,소백산국립공원,5530,관광명소
310027,Jan-22,KC498PP19N006645,암남공원,암남공원,5530,관광명소
311220,Jan-22,SAN_0534,와룡산,와룡산,5520,관광명소
311764,Jan-22,KC498PP19N001687,운정호수공원,운정호수공원,5520,관광명소
306314,Jan-22,KC495PP19N001503,베어트리파크,베어트리파크,5510,관광명소
313340,Jan-22,SAN_0621,조계산,조계산,5470,관광명소
305837,Jan-22,SAN_0276,발산,발산,5400,관광명소
311728,Jan-22,SAN_0554,운문산,운문산,5390,관광명소
304328,Jan-22,KC498PP19N008132,두류공원,두류공원,5380,관광명소
309406,Jan-22,SAN_0471,식장산,식장산,5330,관광명소
312468,Jan-22,KC498PP19N000609,이순신광장,이순신광장,5290,관광명소
308926,Jan-22,KC495PP19N026101,송지호해수욕장,송지호해수욕장,5230,관광명소
310055,Jan-22,SAN_0484,앞산,앞산,5230,관광명소
304474,Jan-22,KC495PP19N026018,드림랜드,드림랜드,5220,관광명소
308022,Jan-22,KC498PP19N004239,서울로7017,서울로7017,5220,관광명소
306444,Jan-22,SAN_0328,보문산,보문산,5210,관광명소
308213,Jan-22,KC495PP19N026192,선녀바위해수욕장,선녀바위해수욕장,5180,관광명소
310430,Jan-22,KC498PP19N008144,여의도공원,여의도공원,5180,관광명소
300968,Jan-22,KC495PP19N026134,고래불해수욕장,고래불해수욕장,5180,관광명소
303239,Jan-22,KC498PP19N008120,달성공원,달성공원,5120,관광명소
306950,Jan-22,SAN_0373,비봉산,비봉산,5100,관광명소
302675,Jan-22,SAN_0132,남해금산,남해금산,5060,관광명소
311632,Jan-22,SAN_0550,우면산,우면산,5030,관광명소
306912,Jan-22,KC495PP19N023296,브릭캠퍼스,브릭캠퍼스,5010,관광명소
302216,Jan-22,KC498PP19N008056,기흥호수공원,기흥호수공원,5000,관광명소
314291,Jan-22,SAN_0674,천태산,천태산,4970,관광명소
314944,Jan-22,KC498PP19N007276,탑골공원,탑골공원,4940,관광명소
305916,Jan-22,KC495PP19N015692,방아머리해수욕장,방아머리해수욕장,4920,관광명소
314532,Jan-22,KC495PP19N020340,청주랜드,청주랜드,4900,관광명소
314901,Jan-22,KC495PP19N020651,키즈클럽,키즈클럽,4880,관광명소
313805,Jan-22,KC495PP19N008529,지리산허브밸리,지리산허브밸리,4860,관광명소
316277,Jan-22,CULTURE_001290,홍릉,홍릉,4830,관광명소
311710,Jan-22,SAN_0552,운길산,운길산,4760,관광명소
315723,Jan-22,KC495PP19N015229,한담해변,한담해변,4750,관광명소
306959,Jan-22,SAN_0374,비산,비산,4740,관광명소
308918,Jan-22,KC495PP19N026196,송정해수욕장,송정해수욕장,4730,관광명소
312814,Jan-22,KC498PP19N008140,잠실한강공원,잠실한강공원,4690,관광명소
301637,Jan-22,KC495PP19N020084,구미에코랜드,구미에코랜드,4680,관광명소
306147,Jan-22,SAN_0293,백양산,백양산,4660,관광명소
312203,Jan-22,KC495PP19N033743,유원지,유원지,4640,관광명소
307060,Jan-22,KC495PP19N026361,사계해안,사계해안,4630,관광명소
305669,Jan-22,KC495PP19N026168,민머루해수욕장,민머루해수욕장,4600,관광명소
311388,Jan-22,KC498PP19N008169,용두산공원,용두산공원,4600,관광명소
315547,Jan-22,KC495PP19N033802,하니랜드,하니랜드,4600,관광명소
306809,Jan-22,KC498PP19N008038,북한산국립공원,북한산국립공원,4590,관광명소
308629,Jan-22,KC498PP19N002277,소래습지생태공원,소래습지생태공원,4570,관광명소
316059,Jan-22,CULTURE_001186,해인사팔만대장경,해인사팔만대장경,4570,관광명소
301455,Jan-22,KC498PP19N000302,광화문광장,광화문광장,4550,관광명소
310231,Jan-22,KC498PP19N003421,양평쉬자파크,양평쉬자파크,4540,관광명소
313656,Jan-22,KC495PP19N026066,중문색달해수욕장,중문색달해수욕장,4530,관광명소
309302,Jan-22,KC498PP19N001595,스카이파크,스카이파크,4490,관광명소
310577,Jan-22,SAN_0503,연인산,연인산,4490,관광명소
310740,Jan-22,SAN_0507,영인산,영인산,4480,관광명소
303028,Jan-22,KC498PP19N006115,능금,능금,4480,관광명소
310844,Jan-22,KC498PP19N007869,오대산국립공원,오대산국립공원,4460,관광명소
314677,Jan-22,KC495PP19N026110,춘장대해수욕장,춘장대해수욕장,4460,관광명소
312819,Jan-22,KC498PP19N008138,잠원한강공원,잠원한강공원,4420,관광명소
309683,Jan-22,KC495PP19N026116,십리포해수욕장,십리포해수욕장,4370,관광명소
309241,Jan-22,KC495PP19N032515,순담계곡,순담계곡,4350,관광명소
314308,Jan-22,SAN_0679,천황산,천황산,4340,관광명소
300312,Jan-22,SAN_0017,간월산,간월산,4330,관광명소
316457,Jan-22,KC498PP19N000466,환구단,환구단,4310,관광명소
309084,Jan-22,KC498PP19N007405,수봉공원,수봉공원,4290,관광명소
308886,Jan-22,KC498PP19N003811,송상현광장,송상현광장,4270,관광명소
307323,Jan-22,SAN_0391,삼각산,삼각산,4220,관광명소
305540,Jan-22,KC498PP19N003573,물의정원,물의정원,4210,관광명소
306750,Jan-22,KC498PP19N007179,부평공원,부평공원,4210,관광명소
303127,Jan-22,KC498PP19N003572,다산생태공원,다산생태공원,4200,관광명소
304629,Jan-22,KC498PP19N006744,마로니에공원,마로니에공원,4190,관광명소
311757,Jan-22,SAN_0558,운장산,운장산,4190,관광명소
309812,Jan-22,KC495PP19N025984,아인스월드,아인스월드,4180,관광명소
312646,Jan-22,SAN_0587,일월산,일월산,4180,관광명소
315332,Jan-22,KC498PP19N008233,평화의광장,평화의광장,4090,관광명소
305084,Jan-22,SAN_0241,명성산,명성산,4080,관광명소
300219,Jan-22,KC498PP19N007856,가야산국립공원,가야산국립공원,4030,관광명소
301110,Jan-22,KC495PP19N022905,고흐의정원,고흐의정원,4010,관광명소
301369,Jan-22,CULTURE_001336,광릉,광릉,4010,관광명소
305958,Jan-22,KC495PP19N026096,방포해수욕장,방포해수욕장,4000,관광명소
316357,Jan-22,KC498PP19N003628,화산체육공원,화산체육공원,4000,관광명소
310667,Jan-22,KC498PP19N004280,영덕해파랑공원,영덕해파랑공원,3990,관광명소
311619,Jan-22,SAN_0549,우두산,우두산,3980,관광명소
304278,Jan-22,KC498PP19N007876,동화속으로미로공원,동화속으로미로공원,3950,관광명소
311091,Jan-22,SAN_0529,옥산,옥산,3940,관광명소
307415,Jan-22,SAN_0401,삼산,삼산,3920,관광명소
310850,Jan-22,SAN_0513,오도산,오도산,3900,관광명소
305397,Jan-22,KC498PP19N007847,문경새재도립공원,문경새재도립공원,3860,관광명소
311062,Jan-22,SAN_0527,옥녀봉,옥녀봉,3840,관광명소
316432,Jan-22,KC495PP19N026052,화진포해수욕장,화진포해수욕장,3840,관광명소
316137,Jan-22,CULTURE_001326,헌인릉,헌인릉,3830,관광명소
315608,Jan-22,KC495PP19N026057,하조대해수욕장,하조대해수욕장,3820,관광명소
316025,Jan-22,KC498PP19N007839,해신당공원,해신당공원,3820,관광명소
312918,Jan-22,KC495PP19N026106,장사해수욕장,장사해수욕장,3760,관광명소
305371,Jan-22,SAN_0254,무학산,무학산,3750,관광명소
307436,Jan-22,SAN_0402,삼성산,삼성산,3740,관광명소
300701,Jan-22,CULTURE_001495,건릉,건릉,3740,관광명소
304804,Jan-22,SAN_0218,만수산,만수산,3710,관광명소
305113,Jan-22,SAN_0242,명지산,명지산,3700,관광명소
310341,Jan-22,KC495PP19N032545,엉또폭포,엉또폭포,3690,관광명소
302805,Jan-22,SAN_0137,노고산,노고산,3680,관광명소
